date,state,cases_diff,deaths_diff
2020-12-10,AL,34552.0,752
2020-12-10,AC,28577.0,629
2020-12-11,TO,22891.0,345
2020-12-11,SP,700571.0,24873
2020-12-11,SE,26528.0,770
2020-12-11,SC,118824.0,1119
2020-12-11,RS,216423.0,4423
2020-12-11,RR,53184.0,583
2020-12-11,RO,57390.0,1133
2020-12-11,RN,26669.0,585
2020-12-11,RJ,277851.0,19752
2020-12-11,PR,106974.0,1930
2020-12-11,PI,43253.0,758
2020-12-11,PE,49580.0,2495
2020-12-11,PB,82662.0,2156
2020-12-11,PA,51390.0,976
2020-12-11,MT,70468.0,1752
2020-12-11,MS,69602.0,1138
2020-12-11,MG,214295.0,5306
2020-12-11,MA,114802.0,2606
2020-12-11,GO,109863.0,2056
2020-12-11,ES,78594.0,1623
2020-12-11,CE,56393.0,1012
2020-12-11,BA,146173.0,2135
2020-12-11,AP,14080.0,91
2020-12-11,AM,27071.0,353
2020-12-11,AL,34657.0,753
2020-12-11,AC,28797.0,632
2020-12-12,TO,22968.0,347
2020-12-12,SP,704564.0,24963
2020-12-12,SE,26798.0,771
2020-12-12,SC,120348.0,1135
2020-12-12,RS,218408.0,4459
2020-12-12,RR,53414.0,585
2020-12-12,RO,57488.0,1135
2020-12-12,RN,26797.0,587
2020-12-12,RJ,280267.0,19808
2020-12-12,PR,108599.0,1951
2020-12-12,PI,43439.0,764
2020-12-12,PE,49847.0,2499
2020-12-12,PB,82973.0,2162
2020-12-12,PA,51529.0,976
2020-12-12,MT,70581.0,1755
2020-12-12,MS,70625.0,1147
2020-12-12,MG,216644.0,5356
2020-12-12,MA,114868.0,2609
2020-12-12,GO,109863.0,2056
2020-12-12,ES,79196.0,1627
2020-12-12,CE,56472.0,1012
2020-12-12,BA,147209.0,2144
2020-12-12,AP,14136.0,91
2020-12-12,AM,27182.0,353
2020-12-12,AL,34702.0,755
2020-12-12,AC,28981.0,634
2020-12-13,TO,22974.0,349
2020-12-13,SP,704987.0,24992
2020-12-13,SE,27010.0,773
2020-12-13,SC,120683.0,1140
2020-12-13,RS,221242.0,4465
2020-12-13,RR,53582.0,585
2020-12-13,RO,57817.0,1135
2020-12-13,RN,27137.0,589
2020-12-13,RJ,280615.0,19812
2020-12-13,PR,109379.0,1954
2020-12-13,PI,43507.0,765
2020-12-13,PE,49878.0,2504
2020-12-13,PB,83038.0,2167
2020-12-13,PA,51543.0,976
2020-12-13,MT,70691.0,1758
2020-12-13,MS,70910.0,1160
2020-12-13,MG,218570.0,5385
2020-12-13,MA,114903.0,2611
2020-12-13,GO,109863.0,2056
2020-12-13,ES,79303.0,1626
2020-12-13,CE,56739.0,1014
2020-12-13,BA,147711.0,2150
2020-12-13,AP,14142.0,91
2020-12-13,AM,27223.0,354
2020-12-13,AL,34826.0,757
2020-12-13,AC,29030.0,635
2020-12-14,TO,22997.0,351
2020-12-14,SP,705994.0,25017
2020-12-14,SE,27163.0,774
2020-12-14,SC,121715.0,1156
2020-12-14,RS,222786.0,4521
2020-12-14,RR,53617.0,585
2020-12-14,RO,57959.0,1137
2020-12-14,RN,27334.0,591
2020-12-14,RJ,281033.0,19827
2020-12-14,PR,110298.0,1968
2020-12-14,PI,43550.0,765
2020-12-14,PE,49986.0,2510
2020-12-14,PB,83170.0,2175
2020-12-14,PA,51540.0,977
2020-12-14,MT,70926.0,1758
2020-12-14,MS,71358.0,1173
2020-12-14,MG,218971.0,5390
2020-12-14,MA,115048.0,2614
2020-12-14,GO,110198.0,2057
2020-12-14,ES,79619.0,1632
2020-12-14,CE,56774.0,1014
2020-12-14,BA,148785.0,2160
2020-12-14,AP,14169.0,91
2020-12-14,AM,27276.0,354
2020-12-14,AL,34906.0,759
2020-12-14,AC,29209.0,637
2020-12-15,TO,23023.0,354
2020-12-15,SP,707939.0,25153
2020-12-15,SE,27324.0,774
2020-12-15,SC,122851.0,1175
2020-12-15,RS,224804.0,4573
2020-12-15,RR,53650.0,591
2020-12-15,RO,58434.0,1143
2020-12-15,RN,27450.0,595
2020-12-15,RJ,281969.0,19957
2020-12-15,PR,112154.0,1998
2020-12-15,PI,43677.0,769
2020-12-15,PE,50066.0,2518
2020-12-15,PB,83563.0,2185
2020-12-15,PA,51727.0,978
2020-12-15,MT,71255.0,1759
2020-12-15,MS,71741.0,1182
2020-12-15,MG,220688.0,5399
2020-12-15,MA,115220.0,2617
2020-12-15,GO,110659.0,2066
2020-12-15,ES,80995.0,1646
2020-12-15,CE,56883.0,1015
2020-12-15,BA,150435.0,2169
2020-12-15,AP,14169.0,91
2020-12-15,AM,27437.0,355
2020-12-15,AL,34964.0,761
2020-12-15,AC,29291.0,639
2020-12-16,TO,23163.0,355
2020-12-16,SP,707939.0,25153
2020-12-16,SE,27474.0,777
2020-12-16,SC,124897.0,1180
2020-12-16,RS,228669.0,4624
2020-12-16,RR,53707.0,594
2020-12-16,RO,58677.0,1149
2020-12-16,RN,27899.0,598
2020-12-16,RJ,284782.0,20144
2020-12-16,PR,114507.0,2060
2020-12-16,PI,43859.0,775
2020-12-16,PE,50438.0,2525
2020-12-16,PB,84215.0,2196
2020-12-16,PA,51918.0,979
2020-12-16,MT,71599.0,1762
2020-12-16,MS,72881.0,1191
2020-12-16,MG,222315.0,5478
2020-12-16,MA,115516.0,2621
2020-12-16,GO,111018.0,2066
2020-12-16,ES,82633.0,1662
2020-12-16,CE,57861.0,1017
2020-12-16,BA,152508.0,2176
2020-12-16,AP,14259.0,92
2020-12-16,AM,27582.0,355
2020-12-16,AL,35078.0,763
2020-12-16,AC,29490.0,640
2020-12-17,TO,23346.0,355
2020-12-17,SP,717966.0,25403
2020-12-17,SE,27564.0,779
2020-12-17,SC,126480.0,1206
2020-12-17,RS,232511.0,4664
2020-12-17,RR,54057.0,596
2020-12-17,RO,58994.0,1157
2020-12-17,RN,27957.0,603
2020-12-17,RJ,287323.0,20222
2020-12-17,PR,115639.0,2077
2020-12-17,PI,44083.0,778
2020-12-17,PE,50736.0,2530
2020-12-17,PB,84842.0,2207
2020-12-17,PA,52078.0,981
2020-12-17,MT,71939.0,1766
2020-12-17,MS,73741.0,1201
2020-12-17,MG,225740.0,5509
2020-12-17,MA,115751.0,2623
2020-12-17,GO,111524.0,2084
2020-12-17,ES,83681.0,1675
2020-12-17,CE,57956.0,1018
2020-12-17,BA,154184.0,2181
2020-12-17,AP,14297.0,92
2020-12-17,AM,27721.0,355
2020-12-17,AL,35146.0,765
2020-12-17,AC,29688.0,640
2020-12-18,TO,23466.0,355
2020-12-18,SP,722756.0,25508
2020-12-18,SE,27562.0,781
2020-12-18,SC,127777.0,1220
2020-12-18,RS,235837.0,4692
2020-12-18,RR,54188.0,598
2020-12-18,RO,59330.0,1163
2020-12-18,RN,28179.0,607
2020-12-18,RJ,290017.0,20343
2020-12-18,PR,116743.0,2088
2020-12-18,PI,44263.0,781
2020-12-18,PE,51021.0,2532
2020-12-18,PB,85251.0,2215
2020-12-18,PA,52310.0,983
2020-12-18,MT,72312.0,1771
2020-12-18,MS,74360.0,1213
2020-12-18,MG,228575.0,5561
2020-12-18,MA,115941.0,2625
2020-12-18,GO,111794.0,2089
2020-12-18,ES,84403.0,1690
2020-12-18,CE,58111.0,1021
2020-12-18,BA,155294.0,2195
2020-12-18,AP,14297.0,92
2020-12-18,AM,27882.0,357
2020-12-18,AL,35245.0,769
2020-12-18,AC,29838.0,641
2020-12-19,TO,23531.0,357
2020-12-19,SP,728541.0,25588
2020-12-19,SE,27738.0,784
2020-12-19,SC,128603.0,1224
2020-12-19,RS,238967.0,4731
2020-12-19,RR,54313.0,601
2020-12-19,RO,59641.0,1168
2020-12-19,RN,28389.0,608
2020-12-19,RJ,290989.0,20416
2020-12-19,PR,117868.0,2115
2020-12-19,PI,44410.0,786
2020-12-19,PE,51376.0,2536
2020-12-19,PB,85560.0,2217
2020-12-19,PA,52604.0,985
2020-12-19,MT,72501.0,1774
2020-12-19,MS,75155.0,1227
2020-12-19,MG,231173.0,5614
2020-12-19,MA,116058.0,2630
2020-12-19,GO,111935.0,2095
2020-12-19,ES,85227.0,1696
2020-12-19,CE,58182.0,1022
2020-12-19,BA,156894.0,2206
2020-12-19,AP,14324.0,93
2020-12-19,AM,27958.0,357
2020-12-19,AL,35339.0,772
2020-12-19,AC,30286.0,642
2020-12-20,TO,23588.0,359
2020-12-20,SP,728541.0,25588
2020-12-20,SE,27912.0,786
2020-12-20,SC,129349.0,1236
2020-12-20,RS,240472.0,4736
2020-12-20,RR,54380.0,601
2020-12-20,RO,59771.0,1168
2020-12-20,RN,28884.0,609
2020-12-20,RJ,293161.0,20427
2020-12-20,PR,118259.0,2122
2020-12-20,PI,44504.0,786
2020-12-20,PE,51514.0,2539
2020-12-20,PB,85686.0,2221
2020-12-20,PA,52649.0,985
2020-12-20,MT,72653.0,1780
2020-12-20,MS,75806.0,1241
2020-12-20,MG,232650.0,5663
2020-12-20,MA,116062.0,2632
2020-12-20,GO,111935.0,2095
2020-12-20,ES,85720.0,1698
2020-12-20,CE,58278.0,1023
2020-12-20,BA,157614.0,2218
2020-12-20,AP,14325.0,93
2020-12-20,AM,27971.0,358
2020-12-20,AL,35463.0,774
2020-12-20,AC,30412.0,648
2020-12-21,TO,23628.0,359
2020-12-21,SP,730195.0,25641
2020-12-21,SE,28072.0,787
2020-12-21,SC,129938.0,1254
2020-12-21,RS,241810.0,4786
2020-12-21,RR,54470.0,601
2020-12-21,RO,60093.0,1175
2020-12-21,RN,29159.0,610
2020-12-21,RJ,293577.0,20432
2020-12-21,PR,118994.0,2129
2020-12-21,PI,44574.0,787
2020-12-21,PE,51624.0,2542
2020-12-21,PB,85753.0,2228
2020-12-21,PA,52691.0,985
2020-12-21,MT,73040.0,1796
2020-12-21,MS,76313.0,1258
2020-12-21,MG,233529.0,5669
2020-12-21,MA,116129.0,2636
2020-12-21,GO,112289.0,2095
2020-12-21,ES,86264.0,1714
2020-12-21,CE,58301.0,1023
2020-12-21,BA,158298.0,2230
2020-12-21,AP,14343.0,93
2020-12-21,AM,27991.0,358
2020-12-21,AL,35490.0,778
2020-12-21,AC,30649.0,650
2020-12-22,TO,23739.0,357
2020-12-22,SP,734835.0,25759
2020-12-22,SE,28262.0,789
2020-12-22,SC,131036.0,1274
2020-12-22,RS,245435.0,4845
2020-12-22,RR,54577.0,601
2020-12-22,RO,61025.0,1190
2020-12-22,RN,29339.0,614
2020-12-22,RJ,296353.0,20533
2020-12-22,PR,121092.0,2175
2020-12-22,PI,44723.0,789
2020-12-22,PE,51963.0,2545
2020-12-22,PB,86180.0,2233
2020-12-22,PA,52886.0,985
2020-12-22,MT,73484.0,1801
2020-12-22,MS,77065.0,1284
2020-12-22,MG,235570.0,5677
2020-12-22,MA,116291.0,2639
2020-12-22,GO,112481.0,2102
2020-12-22,ES,87037.0,1734
2020-12-22,CE,58531.0,1025
2020-12-22,BA,159226.0,2236
2020-12-22,AP,14377.0,93
2020-12-22,AM,28241.0,359
2020-12-22,AL,35551.0,779
2020-12-22,AC,30686.0,652
2020-12-23,TO,23843.0,359
2020-12-23,SP,739968.0,25853
2020-12-23,SE,28451.0,792
2020-12-23,SC,131935.0,1285
2020-12-23,RS,245494.0,4895
2020-12-23,RR,54751.0,601
2020-12-23,RO,61427.0,1194
2020-12-23,RN,29653.0,616
2020-12-23,RJ,298349.0,20569
2020-12-23,PR,122226.0,2190
2020-12-23,PI,44953.0,793
2020-12-23,PE,52296.0,2550
2020-12-23,PB,86613.0,2238
2020-12-23,PA,53218.0,985
2020-12-23,MT,73946.0,1808
2020-12-23,MS,77975.0,1296
2020-12-23,MG,239268.0,5723
2020-12-23,MA,116421.0,2644
2020-12-23,GO,112758.0,2112
2020-12-23,ES,87676.0,1746
2020-12-23,CE,58717.0,1028
2020-12-23,BA,160355.0,2246
2020-12-23,AP,14436.0,93
2020-12-23,AM,28373.0,363
2020-12-23,AL,35671.0,782
2020-12-23,AC,30748.0,659
2020-12-24,TO,23984.0,359
2020-12-24,SP,744692.0,25977
2020-12-24,SE,28731.0,794
2020-12-24,SC,132807.0,1305
2020-12-24,RS,251585.0,4923
2020-12-24,RR,54923.0,602
2020-12-24,RO,61713.0,1194
2020-12-24,RN,30058.0,619
2020-12-24,RJ,301559.0,20713
2020-12-24,PR,123308.0,2230
2020-12-24,PI,45119.0,793
2020-12-24,PE,52621.0,2560
2020-12-24,PB,87053.0,2243
2020-12-24,PA,53444.0,987
2020-12-24,MT,74226.0,1808
2020-12-24,MS,78908.0,1320
2020-12-24,MG,242119.0,5800
2020-12-24,MA,116543.0,2648
2020-12-24,GO,113004.0,2116
2020-12-24,ES,88341.0,1754
2020-12-24,CE,58817.0,1030
2020-12-24,BA,161259.0,2258
2020-12-24,AP,14455.0,93
2020-12-24,AM,28603.0,363
2020-12-24,AL,35744.0,783
2020-12-24,AC,30970.0,662
2020-12-25,TO,24020.0,359
2020-12-25,SP,746819.0,25999
2020-12-25,SE,28942.0,795
2020-12-25,SC,133145.0,1320
2020-12-25,RS,252852.0,4939
2020-12-25,RR,55008.0,602
2020-12-25,RO,61859.0,1195
2020-12-25,RN,30421.0,620
2020-12-25,RJ,302082.0,20774
2020-12-25,PR,123748.0,2237
2020-12-25,PI,45180.0,795
2020-12-25,PE,52766.0,2562
2020-12-25,PB,87210.0,2248
2020-12-25,PA,53515.0,988
2020-12-25,MT,74340.0,1815
2020-12-25,MS,79690.0,1335
2020-12-25,MG,243769.0,5851
2020-12-25,MA,116619.0,2652
2020-12-25,GO,113071.0,2118
2020-12-25,ES,88707.0,1767
2020-12-25,CE,58817.0,1030
2020-12-25,BA,161596.0,2267
2020-12-25,AP,14463.0,94
2020-12-25,AM,28634.0,364
2020-12-25,AL,35804.0,786
2020-12-25,AC,31036.0,663
2020-12-26,TO,24046.0,360
2020-12-26,SP,747490.0,26010
2020-12-26,SE,29009.0,797
2020-12-26,SC,133520.0,1331
2020-12-26,RS,254323.0,4949
2020-12-26,RR,55050.0,602
2020-12-26,RO,62015.0,1200
2020-12-26,RN,30558.0,621
2020-12-26,RJ,302709.0,20779
2020-12-26,PR,124131.0,2243
2020-12-26,PI,45212.0,798
2020-12-26,PE,52795.0,2566
2020-12-26,PB,87533.0,2256
2020-12-26,PA,53516.0,990
2020-12-26,MT,74448.0,1818
2020-12-26,MS,79826.0,1348
2020-12-26,MG,244783.0,5864
2020-12-26,MA,116655.0,2656
2020-12-26,GO,113187.0,2120
2020-12-26,ES,89118.0,1770
2020-12-26,CE,58967.0,1030
2020-12-26,BA,162139.0,2272
2020-12-26,AP,14476.0,94
2020-12-26,AM,28662.0,364
2020-12-26,AL,35856.0,787
2020-12-26,AC,31047.0,663
2020-12-27,TO,24058.0,360
2020-12-27,SP,748977.0,26036
2020-12-27,SE,29175.0,797
2020-12-27,SC,133840.0,1339
2020-12-27,RS,254946.0,4970
2020-12-27,RR,55076.0,602
2020-12-27,RO,62083.0,1202
2020-12-27,RN,30727.0,623
2020-12-27,RJ,303453.0,20792
2020-12-27,PR,124645.0,2256
2020-12-27,PI,45267.0,803
2020-12-27,PE,52868.0,2567
2020-12-27,PB,87676.0,2265
2020-12-27,PA,53527.0,991
2020-12-27,MT,74573.0,1819
2020-12-27,MS,80502.0,1364
2020-12-27,MG,245167.0,5870
2020-12-27,MA,116718.0,2660
2020-12-27,GO,113191.0,2120
2020-12-27,ES,89297.0,1773
2020-12-27,CE,58944.0,1031
2020-12-27,BA,162814.0,2284
2020-12-27,AP,14484.0,94
2020-12-27,AM,28683.0,364
2020-12-27,AL,35979.0,789
2020-12-27,AC,31189.0,667
2020-12-28,TO,24081.0,360
2020-12-28,SP,749869.0,26056
2020-12-28,SE,29451.0,799
2020-12-28,SC,134422.0,1354
2020-12-28,RS,255222.0,4991
2020-12-28,RR,55104.0,602
2020-12-28,RO,62608.0,1218
2020-12-28,RN,30730.0,624
2020-12-28,RJ,303785.0,20814
2020-12-28,PR,125726.0,2273
2020-12-28,PI,45301.0,804
2020-12-28,PE,52897.0,2572
2020-12-28,PB,88145.0,2274
2020-12-28,PA,53526.0,992
2020-12-28,MT,74780.0,1822
2020-12-28,MS,80678.0,1373
2020-12-28,MG,245866.0,5873
2020-12-28,MA,116776.0,2661
2020-12-28,GO,113463.0,2120
2020-12-28,ES,90304.0,1783
2020-12-28,CE,59179.0,1031
2020-12-28,BA,163032.0,2296
2020-12-28,AP,14502.0,94
2020-12-28,AM,28723.0,364
2020-12-28,AL,36010.0,791
2020-12-28,AC,31298.0,671
2020-12-29,TO,24189.0,361
2020-12-29,SP,756261.0,26192
2020-12-29,SE,29583.0,800
2020-12-29,SC,135627.0,1373
2020-12-29,RS,258556.0,5076
2020-12-29,RR,55156.0,602
2020-12-29,RO,62958.0,1231
2020-12-29,RN,31000.0,636
2020-12-29,RJ,307217.0,20931
2020-12-29,PR,127175.0,2286
2020-12-29,PI,45450.0,808
2020-12-29,PE,53099.0,2576
2020-12-29,PB,88431.0,2281
2020-12-29,PA,53706.0,993
2020-12-29,MT,75351.0,1831
2020-12-29,MS,81315.0,1391
2020-12-29,MG,248070.0,5876
2020-12-29,MA,116960.0,2664
2020-12-29,GO,114143.0,2130
2020-12-29,ES,91550.0,1805
2020-12-29,CE,59325.0,1035
2020-12-29,BA,164176.0,2307
2020-12-29,AP,14508.0,94
2020-12-29,AM,28841.0,369
2020-12-29,AL,36080.0,793
2020-12-29,AC,31460.0,673
2020-12-30,TO,24239.0,362
2020-12-30,SP,762257.0,26346
2020-12-30,SE,29841.0,803
2020-12-30,SC,136560.0,1386
2020-12-30,RS,261660.0,5146
2020-12-30,RR,55283.0,602
2020-12-30,RO,63403.0,1239
2020-12-30,RN,31219.0,639
2020-12-30,RJ,309292.0,21106
2020-12-30,PR,128469.0,2312
2020-12-30,PI,45636.0,809
2020-12-30,PE,53517.0,2576
2020-12-30,PB,88906.0,2290
2020-12-30,PA,53925.0,995
2020-12-30,MT,75875.0,1843
2020-12-30,MS,82209.0,1410
2020-12-30,MG,250863.0,5971
2020-12-30,MA,117063.0,2665
2020-12-30,GO,114403.0,2139
2020-12-30,ES,92716.0,1819
2020-12-30,CE,59652.0,1037
2020-12-30,BA,165082.0,2316
2020-12-30,AP,14620.0,94
2020-12-30,AM,29006.0,374
2020-12-30,AL,36163.0,797
2020-12-30,AC,31569.0,674
2020-12-31,TO,24288.0,362
2020-12-31,SP,767578.0,26477
2020-12-31,SE,30012.0,806
2020-12-31,SC,137442.0,1394
2020-12-31,RS,264940.0,5195
2020-12-31,RR,55437.0,605
2020-12-31,RO,63652.0,1246
2020-12-31,RN,31494.0,641
2020-12-31,RJ,313187.0,21311
2020-12-31,PR,129954.0,2335
2020-12-31,PI,45791.0,812
2020-12-31,PE,53841.0,2590
2020-12-31,PB,89506.0,2297
2020-12-31,PA,54044.0,999
2020-12-31,MT,76141.0,1849
2020-12-31,MS,82965.0,1430
2020-12-31,MG,254861.0,6026
2020-12-31,MA,117210.0,2666
2020-12-31,GO,114557.0,2139
2020-12-31,ES,93218.0,1828
2020-12-31,CE,59905.0,1037
2020-12-31,BA,165924.0,2330
2020-12-31,AP,14653.0,95
2020-12-31,AM,29097.0,375
2020-12-31,AL,36230.0,798
2020-12-31,AC,31810.0,675
2021-01-01,TO,24319.0,362
2021-01-01,SP,769854.0,26505
2021-01-01,SE,30333.0,808
2021-01-01,SC,137882.0,1401
2021-01-01,RS,266528.0,5220
2021-01-01,RR,55457.0,608
2021-01-01,RO,63760.0,1246
2021-01-01,RN,31706.0,641
2021-01-01,RJ,313645.0,21366
2021-01-01,PR,130505.0,2347
2021-01-01,PI,45880.0,813
2021-01-01,PE,54061.0,2591
2021-01-01,PB,89821.0,2302
2021-01-01,PA,54062.0,1000
2021-01-01,MT,76259.0,1855
2021-01-01,MS,83406.0,1442
2021-01-01,MG,256363.0,6096
2021-01-01,MA,117220.0,2668
2021-01-01,GO,114618.0,2139
2021-01-01,ES,93701.0,1831
2021-01-01,CE,60050.0,1038
2021-01-01,BA,166389.0,2347
2021-01-01,AP,14668.0,96
2021-01-01,AM,29109.0,375
2021-01-01,AL,36254.0,800
2021-01-01,AC,31880.0,676
2021-01-02,TO,24323.0,362
2021-01-02,SP,770792.0,26529
2021-01-02,SE,30403.0,811
2021-01-02,SC,138321.0,1405
2021-01-02,RS,267226.0,5228
2021-01-02,RR,55600.0,608
2021-01-02,RO,64073.0,1249
2021-01-02,RN,31850.0,642
2021-01-02,RJ,313689.0,21370
2021-01-02,PR,130922.0,2352
2021-01-02,PI,45888.0,816
2021-01-02,PE,54106.0,2593
2021-01-02,PB,90212.0,2310
2021-01-02,PA,54062.0,1004
2021-01-02,MT,76395.0,1859
2021-01-02,MS,83858.0,1452
2021-01-02,MG,257189.0,6101
2021-01-02,MA,117225.0,2671
2021-01-02,GO,114646.0,2139
2021-01-02,ES,94024.0,1838
2021-01-02,CE,60068.0,1038
2021-01-02,BA,166612.0,2361
2021-01-02,AP,14676.0,96
2021-01-02,AM,29141.0,376
2021-01-02,AL,36315.0,801
2021-01-02,AC,32093.0,678
2021-01-03,TO,24338.0,362
2021-01-03,SP,772381.0,26547
2021-01-03,SE,30484.0,813
2021-01-03,SC,138513.0,1408
2021-01-03,RS,268605.0,5235
2021-01-03,RR,55615.0,608
2021-01-03,RO,64305.0,1250
2021-01-03,RN,31975.0,643
2021-01-03,RJ,313715.0,21377
2021-01-03,PR,131639.0,2361
2021-01-03,PI,45941.0,819
2021-01-03,PE,54144.0,2594
2021-01-03,PB,90519.0,2317
2021-01-03,PA,54100.0,1007
2021-01-03,MT,76650.0,1862
2021-01-03,MS,84184.0,1461
2021-01-03,MG,257581.0,6108
2021-01-03,MA,117245.0,2673
2021-01-03,GO,114660.0,2139
2021-01-03,ES,94523.0,1842
2021-01-03,CE,60093.0,1039
2021-01-03,BA,166887.0,2369
2021-01-03,AP,14683.0,96
2021-01-03,AM,29162.0,376
2021-01-03,AL,36382.0,804
2021-01-03,AC,32198.0,681
2021-01-04,TO,24371.0,362
2021-01-04,SP,773484.0,26575
2021-01-04,SE,30743.0,818
2021-01-04,SC,138928.0,1423
2021-01-04,RS,268886.0,5270
2021-01-04,RR,55684.0,608
2021-01-04,RO,64448.0,1253
2021-01-04,RN,32013.0,644
2021-01-04,RJ,316834.0,21378
2021-01-04,PR,132153.0,2377
2021-01-04,PI,45958.0,819
2021-01-04,PE,54172.0,2598
2021-01-04,PB,90608.0,2324
2021-01-04,PA,54100.0,1007
2021-01-04,MT,77009.0,1871
2021-01-04,MS,84298.0,1477
2021-01-04,MG,257819.0,6123
2021-01-04,MA,117276.0,2677
2021-01-04,GO,114806.0,2150
2021-01-04,ES,95216.0,1863
2021-01-04,CE,60149.0,1039
2021-01-04,BA,167209.0,2377
2021-01-04,AP,14700.0,97
2021-01-04,AM,29214.0,376
2021-01-04,AL,36410.0,805
2021-01-04,AC,32230.0,685
2021-01-05,TO,24475.0,362
2021-01-05,SP,779666.0,26764
2021-01-05,SE,30976.0,820
2021-01-05,SC,140133.0,1428
2021-01-05,RS,272005.0,5347
2021-01-05,RR,55756.0,609
2021-01-05,RO,64806.0,1256
2021-01-05,RN,32217.0,646
2021-01-05,RJ,320032.0,21589
2021-01-05,PR,133714.0,2406
2021-01-05,PI,46112.0,821
2021-01-05,PE,54517.0,2600
2021-01-05,PB,90814.0,2333
2021-01-05,PA,54316.0,1008
2021-01-05,MT,77649.0,1878
2021-01-05,MS,84953.0,1496
2021-01-05,MG,260065.0,6127
2021-01-05,MA,117343.0,2679
2021-01-05,GO,115226.0,2157
2021-01-05,ES,95959.0,1874
2021-01-05,CE,60249.0,1040
2021-01-05,BA,168294.0,2383
2021-01-05,AP,14765.0,98
2021-01-05,AM,29416.0,379
2021-01-05,AL,36498.0,806
2021-01-05,AC,32281.0,687
2021-01-06,TO,24557.0,363
2021-01-06,SP,786174.0,26918
2021-01-06,SE,31273.0,821
2021-01-06,SC,141380.0,1446
2021-01-06,RS,274641.0,5407
2021-01-06,RR,55893.0,609
2021-01-06,RO,65315.0,1271
2021-01-06,RN,32453.0,648
2021-01-06,RJ,322985.0,21740
2021-01-06,PR,134995.0,2435
2021-01-06,PI,46275.0,822
2021-01-06,PE,54906.0,2604
2021-01-06,PB,91383.0,2344
2021-01-06,PA,54493.0,1008
2021-01-06,MT,78331.0,1885
2021-01-06,MS,85843.0,1515
2021-01-06,MG,264075.0,6185
2021-01-06,MA,117449.0,2682
2021-01-06,GO,115619.0,2159
2021-01-06,ES,96118.0,1878
2021-01-06,CE,60416.0,1039
2021-01-06,BA,169296.0,2392
2021-01-06,AP,14819.0,98
2021-01-06,AM,29688.0,382
2021-01-06,AL,36654.0,808
2021-01-06,AC,32436.0,691
2021-01-07,TO,24698.0,366
2021-01-07,SP,792783.0,27046
2021-01-07,SE,31601.0,826
2021-01-07,SC,142591.0,1462
2021-01-07,RS,277278.0,5446
2021-01-07,RR,56022.0,612
2021-01-07,RO,65745.0,1279
2021-01-07,RN,32595.0,649
2021-01-07,RJ,326306.0,21935
2021-01-07,PR,145517.0,2588
2021-01-07,PI,46425.0,825
2021-01-07,PE,55275.0,2610
2021-01-07,PB,91886.0,2356
2021-01-07,PA,54638.0,1010
2021-01-07,MT,79060.0,1891
2021-01-07,MS,86571.0,1526
2021-01-07,MG,267626.0,6261
2021-01-07,MA,117553.0,2685
2021-01-07,GO,115834.0,2164
2021-01-07,ES,97396.0,1902
2021-01-07,CE,60589.0,1047
2021-01-07,BA,170363.0,2402
2021-01-07,AP,14864.0,98
2021-01-07,AM,29804.0,382
2021-01-07,AL,36739.0,810
2021-01-07,AC,32523.0,695
2021-01-08,TO,24820.0,367
2021-01-08,SP,799852.0,27181
2021-01-08,SE,31880.0,830
2021-01-08,SC,143771.0,1480
2021-01-08,RS,280307.0,5479
2021-01-08,RR,56130.0,612
2021-01-08,RO,66094.0,1285
2021-01-08,RN,32945.0,649
2021-01-08,RJ,327511.0,22095
2021-01-08,PR,145517.0,2587
2021-01-08,PI,46560.0,831
2021-01-08,PE,55572.0,2613
2021-01-08,PB,92415.0,2366
2021-01-08,PA,54810.0,1012
2021-01-08,MT,79725.0,1892
2021-01-08,MS,87232.0,1536
2021-01-08,MG,270973.0,6322
2021-01-08,MA,117593.0,2688
2021-01-08,GO,116277.0,2178
2021-01-08,ES,98311.0,1911
2021-01-08,CE,60989.0,1052
2021-01-08,BA,171319.0,2421
2021-01-08,AP,14919.0,98
2021-01-08,AM,29804.0,382
2021-01-08,AL,36801.0,812
2021-01-08,AC,32776.0,697
2021-01-09,TO,24878.0,368
2021-01-09,SP,805226.0,27335
2021-01-09,SE,32147.0,834
2021-01-09,SC,144797.0,1492
2021-01-09,RS,282388.0,5510
2021-01-09,RR,56306.0,612
2021-01-09,RO,66469.0,1291
2021-01-09,RN,33311.0,651
2021-01-09,RJ,331097.0,22283
2021-01-09,PR,148509.0,2620
2021-01-09,PI,46791.0,831
2021-01-09,PE,55823.0,2616
2021-01-09,PB,92772.0,2371
2021-01-09,PA,55034.0,1012
2021-01-09,MT,80154.0,1897
2021-01-09,MS,87722.0,1545
2021-01-09,MG,275246.0,6383
2021-01-09,MA,117670.0,2692
2021-01-09,GO,116532.0,2184
2021-01-09,ES,98806.0,1917
2021-01-09,CE,61159.0,1055
2021-01-09,BA,172190.0,2435
2021-01-09,AP,14931.0,99
2021-01-09,AM,30095.0,388
2021-01-09,AL,36916.0,814
2021-01-09,AC,32820.0,697
2021-01-10,TO,24926.0,369
2021-01-10,SP,807933.0,27365
2021-01-10,SE,32591.0,839
2021-01-10,SC,145227.0,1501
2021-01-10,RS,283633.0,5521
2021-01-10,RR,56392.0,612
2021-01-10,RO,66744.0,1293
2021-01-10,RN,33487.0,652
2021-01-10,RJ,331990.0,22318
